"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"St. Lucia","LCA","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","160364220.37037","183221159.259259","172077947.037037","185929578.148148","238777695.925926","268966204.814815","322614800.37037","356004455.185185","403151312.962963","458048581.851852","521420084.814815","551072185.185185","611779481.481481","615096296.296296","643220851.851852","683599962.962963","712277962.962963","726242925.925926","789198296.296296","832349148.148148","887992592.592592","845608518.518518","863678185.185185","936570629.62963","997676296.296296","1063045629.62963","1213826592.59259","1268112444.44444","1365857333.33333","1356348259.25926","1442802851.85185","1548522111.11111","1560508962.96296","1562592592.59259","1643485185.18519","1657440740.74074","1757844444.44444","1881303703.7037","1958655555.55556","1970244444.44444","1463874074.07407","1803585185.18518","2141114814.81481","2231066666.66667","2296662962.96296","",
"Latin America & Caribbean","LCN","GNI (current US$)","NY.GNP.MKTP.CD","76140510904.2766","84420871211.3351","91583376345.3105","98578283657.7878","110090920224.195","117326372972.635","127558102862.569","130019307627.406","139937220353.133","157355445815.345","171053568142.606","192709328539.175","216128908855.678","284058257572.428","369534107807.736","386329449048.908","426815601637.777","468950762239.845","560498738461.758","629651818447.788","756396814027.96","866373008963.193","787397650010.503","697837185230.452","739040860613.141","724018902897.495","733737962467.654","788849569695.85","875305037777.226","978587017189.758","1059424584730.78","1144240852872.03","1253384789449.27","1487814886905.53","1729765897622.98","1881925243697.34","2039218433507.74","2235634780035.33","2257365635930.87","2032917465633.19","2245865333936.48","2198161466541.14","1973640993081.25","2007893540279.53","2297699409578.06","2775026973530.39","3271247102155.5","3868678391546.36","4501009669094.1","4217660059680.59","5211580982290.31","5927051950130.05","5991813122277.58","6064599231426.72","6027504802070.92","5131030434168.67","4982503554293.14","5532502620631.96","5369965327568.07","5272408694139.29","4443241761471.92","5153230828581.42","5890950043300.4","6634774376986.64","6807600567648.64","",
"Least developed countries: UN classification","LDC","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","61455540731.4389","76507520184.3884","92002124872.0733","84571446694.6953","93545066610.4035","110322771138.849","120767260925.827","131992288951.863","135592721209.83","137245578563.87","135389292078.265","136564813789.308","147650885234.616","130378928336.274","136923470642.793","149014854714.139","162354774499.594","184198868439.493","195709183549.707","154643345137.293","163555799824.753","160517739828.014","166622423189.913","176103637212.139","184920681460.985","187802882232.713","192808352974.016","218530940038.693","210354631705.573","232586977351.033","263727636912.37","303918939560.56","359188320907.665","416654584982.158","501457740761.748","612764618430.073","619750894835.424","696918849731.157","795489139531.905","840840855545.398","912689524282.395","980757137376.459","941136821234.126","952775788263.248","1037342298961.22","1110416106301.26","1163142728213.13","1176790817630.38","1303968546435.13","1463893021262.78","1451768718273.8","1529112793989.64","",
"Low income","LIC","GNI (current US$)","NY.GNP.MKTP.CD","12425351524.2671","12516898057.1969","14168335607.8002","18243854660.6803","14462431350.733","17126237419.6851","18560136809.911","18096325649.3753","19046956032.3913","21885018824.8452","22753386518.3406","25198205439.7635","27605851273.6917","32890049206.2019","40930362770.3978","48160423210.2031","50554062908.3833","58569050459.892","68424531029.7085","72497336394.164","79108392731.3122","79695293726.6553","80182613718.3651","76736824139.2446","75258641200.1523","70532477517.9216","74543984537.047","77092732814.9861","83203961334.875","89782980140.2358","111091847997.505","118927156378.176","85498909545.8383","95085519270.7268","90627911043.6099","82326059923.9509","78844694771.9798","84319272360.4855","86630016789.7693","86979815883.5823","108906254458.28","102119334250.445","113287327356.724","127052814049.682","149941606221.974","180759077254.536","210302564981.311","255943416214.126","303781088646.583","300232821808.996","334453366774.644","362744849457.918","340845411346.019","346145486827.106","365385753284.478","351653088662.989","312043241784.177","319117018522.341","332923380449.109","342777426980.796","330063364268.769","366541575391.435","420339307604.391","424184121456.61","456788003229.285","",
"Liechtenstein","LIE","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","88560582.6730239","103098416.151127","122806467.238332","163095019.547635","190667516.992532","242181078.169267","267835514.045611","298309815.79139","429450147.509123","494579500.518727","525567342.281591","502909417.475036","513179987.932669","515073920.678068","494036812.625363","520037686.320395","766047294.010785","1034867609.26829","1141916216.77031","1100855784.95347","1397231560.41285","1458812601.465","1603318475.51375","1644510925.36158","1914857877.35835","2387048793.66816","2461247481.81649","2259136037.50535","2437348816.70947","2575899291.35143","2434743786.1305","2241032462.97289","2372888098.15431","2627332545.70041","2858151534.06203","3126141905.92984","3506738881.98124","4120576557.4833","4569703348.75218","3869164134.82799","4285908797.1495","4532105463.48033","3807892637.60499","5110561611.55848","5374223244.85811","5162508403.6364","5985930500.89609","6748709241.06218","6917596481.37865","6269829689.81912","6866331075.94249","6677602134.27645","6184229267.55702","7759574397.04393","","",
"Sri Lanka","LKA","GNI (current US$)","NY.GNP.MKTP.CD","1406432689.07563","1407026659.66387","1438767407.40741","1223818201.68067","1306652050.42017","1683403361.34454","1750630252.10084","1855555555.55556","1771260504.20168","1953613445.37815","2142184873.94958","2158178752.10793","2352093802.34506","2622500000","3230375939.84962","3369329529.24394","3056361474.4352","3523788049.60541","2501281229.98078","3358445728.96596","4067150635.20871","4391688311.68831","4817779913.50312","5141478963.02592","5870951257.86164","5953387334.31517","6378443968.59386","6653634510.86957","6961175730.90223","6936477115.11789","7973539690.4643","8925839980.66232","9680880675.33653","10339859271.5232","11645649534.6014","12859512195.122","13701791206.803","14917511442.6174","15511689115.9622","15427603352.749","16276091053.0483","15467999433.7511","16285197574.7439","18710453791.9602","20457644035.9719","24106796019.9005","27878568680.2616","31997202612.9448","39744303906.4377","41580817112.8567","58018916032.6594","67101715630.3668","69233385428.4575","75225091023.5766","80722975660.199","83069226767.8953","85804825406.3122","92054895921.0435","92053069055.8917","86529752617.0848","82055204870.7258","86567888458.225","72241752319.0499","81171474033.9232","96498244044.0215","",
"Lower middle income","LMC","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","130202743233.652","115424205050.244","124981034860.48","133195223442.767","146237745298.25","151513623574.652","163461785317.557","174940270755.117","203786689890.234","244493768540.183","266758157862.202","272463152192.439","312044614491.706","357912842043.201","409217936416.034","490041160061.628","511189317239.886","529661610356.354","546573587329.772","545951599212.841","585299886050.756","597900285848.764","653612601452.547","688884823161.393","701906316518.306","753084145677.255","712987080615.024","751885545039.066","760025330903.521","839934072854.789","951473040637.266","1050532108079.74","1099074633699.73","1114537161477.31","1188358897614.44","1241622912516.93","1250620402060.26","1302642945080.28","1479465174085.46","1689520744158.52","1929141798369.17","2224290462752.73","2744947745340.38","2997284458631.9","3130992864484.74","3753239903652.16","4190018132909.04","4426177167134.67","4678123151096.75","5073224047163.1","5073686502336.85","5289629446414.31","5726312175732.42","5978706554864.92","6480284181027.87","6249467423425.83","7047973451873.65","7501256137853.22","7607127991805.27","7880059150337.62","",
"Low & middle income","LMY","GNI (current US$)","NY.GNP.MKTP.CD","265284203663.098","266777293274.453","272922452640.117","301960397086.441","340421339089.54","376358465871.084","386114042787.082","396160090565.328","420009163932.305","469924459699.006","505842967762.783","552166939068.356","621923415733.402","788425829681.18","999948822649.258","1105548446957.91","1184039437106.3","1333951006011.59","1484511561832.83","1716922962953.44","1997808333708.54","2135576057108.13","2116336578779.78","2102543173220.3","2195476989027.46","2274040439916.65","2333479082492.46","2402554162807.55","2583165028143.96","2817227200234.6","3200962900687.05","3102898614082.62","3272341426084.72","3549599791052.7","3961097161565.96","4550680406983.52","5018267014511.18","5325949642256.86","5208182930471.17","5154242563386.45","5598048408157.44","5607197630186.06","5714372966406.5","6402726351007.95","7497966987222.78","8825328996245.8","10405426468101.1","12832363411818.1","15246614401926.8","15282612602980.6","18532659483750.6","21798967911446.8","23253751936842.5","24654299287193.4","25940863852014.7","25161494284231.6","25427080089310.2","27826626792488","29565533318098","30511078356388.9","29515469420503.9","34756596507047.6","36427804438170","37538982224164.9","38866623410390.1","",
"Lesotho","LSO","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","71819971.2720115","74101970.3592119","77825968.8696125","83467966.6128134","88479964.6080142","98152029.384089","107840905.395297","163986633.216083","239301698.217894","250893431.849284","286235071.558768","358915089.728772","444360111.090028","503786713.664591","694756520.644964","724558404.558405","695024663.478895","769317296.472489","665558806.922361","501638911.012148","587675883.7513","738934634.163592","810097832.914297","815068268.033006","957261932.323048","1079634196.02617","1211772733.23343","1167617700.54062","1207497554.07094","1339144326.64247","1266676303.7846","1321666085.78803","1192071789.36538","1195121584.73612","1130525381.89707","1194386614.16408","1123285816.46064","1654867702.81473","2072881339.40182","2183399928.42011","2243369855.25764","2344576909.78395","2392556453.20312","2293074892.8977","2872100467.22588","3089102150.16736","2892666013.15149","2718881337.31294","2719632972.79486","2639103769.74372","2400601096.79311","2620025914.52694","3042775635.89218","2823939030.09033","2441757547.56187","2813524923.81545","2827407331.88335","2576299022.44408","2713555025.68084","",
"Late-demographic dividend","LTE","GNI (current US$)","NY.GNP.MKTP.CD","178713498097.711","165493064985.761","173546633669.987","187772680816.465","207026996457.432","230392713827.599","253294638822.844","255924956313.653","261532822398.69","292661369264.833","333054085824.307","370597384993.355","425809050164.243","542230011607.282","651496570609.805","721769565904.014","784399787020.468","909036859557.602","945684915415.097","1131826149672.79","1280221308249.89","1355707234672.56","1365087756792.19","1268213321244.73","1333710953147.68","1426891560859.83","1502560237472.45","1565360930716.06","1752581391581.4","1908187261246.45","1939693978592.64","1949956180666.84","1982782573818.51","2064071947876.21","2391975621430.69","2975578649860.01","3277686116871.48","3425149556771.89","3287755274524.41","3029215645272.6","3335211742454.8","3443606566666.67","3645799937257.45","4154952644318.87","5007204256504.61","6037796027210.04","7314962821782.06","9250147563483.27","11526352799526.4","11126061863547.3","13351500443155.7","16248389203880.1","17468330036897.6","18832900192778.9","19695822338406.1","18478757741185.3","18524851729503.6","20572746913211","22486321149953.1","22958648899864.9","22429703842742.3","26732846229747.8","27909391982574.8","28374726305653.4","29406271382450.7","",
"Lithuania","LTU","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7907837810.44095","8343138541.21709","9976614587.82909","11037725507.1213","10760733707.3802","11343632283.1247","12095417350.0216","14131384427.5383","18343451776.6497","22213173124.6895","25670599577.0618","29505636842.7657","38176059113.3005","46321504463.6324","38339165971.643","36396717741.8729","41913165781.0643","41374321903.1278","45297606166.4987","47740769013.4991","40063990118.923","41463346447.9052","46052439370.4907","52629106643.4611","53418457753.098","55873632869.2655","64824302711.2238","67841633895.3485","77914446176.1073","83406469229.8086","",
"Luxembourg","LUX","GNI (current US$)","NY.GNP.MKTP.CD","521926698.377195","523120451.698982","551911349.948603","589255645.479413","670968347.90813","685277449.149857","718187357.771505","723925260.868104","792823532.135306","919534682.50164","1099260185.55869","1150373916.63227","1460639721.38209","1988041813.28917","2460608947.80447","2587295162.88253","2911346917.45037","3284764209.34159","4090814653.51608","4783285635.66318","5310504897.2272","4633382225.11951","4623996998.05757","4659143195.26627","4515406311.08629","4692131258.91705","6684345313.34658","8413480280.92923","9341786066.92266","9854732800.9828","12743261709.3192","13898135853.5145","15508292346.2986","15614277052.2388","16720042199.1801","20310578817.734","20323997394.1368","18904269282.8146","18886532562.7917","20201236234.1923","18782499824.5083","19049517003.537","19950388654.4585","24019997499.0239","31641464154.2109","34309510334.705","34360473818.5341","43858974247.4813","46059035709.8133","34736149608.2226","38203044611.6667","42768242732.4904","45915520597.7344","46779637636.2746","49979926556.9018","38657980989.0234","41225831605.5643","47031112675.0589","50876819332.3137","47902090379.6078","51076725600.0001","58512883442.2471","52283970188.1325","60218012400.0011","61005452693.8281","",
"Latvia","LVA","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5650369366.79977","5837642930.06636","6398014759.25478","7020919814.13082","7252607494.59524","7751406720.7416","8216154018.35684","9265345611.64165","11187072930.7588","13529255886.5617","16131112632.234","19895667168.297","28498116536.7255","33680339131.7059","27531089797.0531","23708756614.8525","26546166034.3631","26918754004.874","29084191666.1942","30313530292.8521","26209655766.4676","27079037554.5538","29307359429.6989","32699088049.8808","32632059532.9568","33394574957.516","37468453703.9761","37336231199.0741","41791371969.3301","42778495726.1211","",
"Macao SAR, China","MAC","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","1149838101.98571","1147497892.26313","1325558749.77443","1368964495.11067","1556374428.15928","2001092510.58203","2327885210.44222","2746055189.00387","3263343549.02735","3788851560.10869","4957063307.11854","5672135022.68577","6295509820.44231","6944639131.86118","6940839199.63848","7008432869.91874","6504977272.80418","6133961473.25087","6197684994.82924","6811252878.57098","7289996692.57215","8039092703.98433","10026413049.5348","11314325873.0269","13247163693.0717","18056014954.9755","18426218593.0118","19263558167.9657","24911908787.2773","31542484305.7202","36355562497.6846","42805117623.6082","46154256429.3127","40137558610.1871","40537999445.658","44750854130.22","48607663022.1566","48578236459.5866","30105687000.5515","30545865034.3288","29395640979.2881","44446665732.4029","","",
"St. Martin (French part)","MAF","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GNI (current US$)","NY.GNP.MKTP.CD","2056915832.2613","2041502285.35181","2393444113.11948","2688870069.89442","2839844046.72275","2919282520.07217","2835496384.73745","3010380417.70659","3224391551.01581","3608543836.66404","3944843740.4283","4328425300.08659","5037326530.16867","6186592072.26046","7631719334.23452","8929595209.06544","9497304965.11674","10936258195.5728","13034179060.4538","15621949976.5845","21279755812.4353","17210392406.0031","17066730488.4492","15692902319.3012","14365609583.7983","14347548504.4221","18984999937.3932","21186660737.0899","24784028833.8551","25404220356.0956","29318726097.5097","31295201911.2048","32789119126.2591","30612485009.1408","34592148679.7783","37800505819.6721","42112709370.8079","38172814275.2178","45700588895.7746","45507339863.79","42253801449.2754","43098565634.2689","46425706151.8918","57337365467.8322","65542376012.5854","68578687216.0747","75504894286.1434","86665332000.0542","101626528087.532","99873225565.0296","99581285619.2078","108370716160.633","104953373174.425","114282741689.255","116737884764.791","108703008127.117","110026167792.814","116714427716.555","125425336311.069","126978615953.539","120193575825.745","140063329923.044","129330968657.548","143783915653.412","158229085655.361","",
"Monaco","MCO","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3615522517.36135","3114089116.3282","2333874369.27818","2386977168.85461","1696952380.26785","1734871098.82996","1754299565.21739","1992937445.88745","1727901675.97765","1204642063.05467","1352310309.3281","1591983554.57456","1827506004.56789","2211747378.53772","2953679177.17771","3392185084.87356","3809739169.53226","4811362819.18905","6649080392.65423","5745818449.40063","7480581273.20622","8991792743.46916","9519279677.54776","10391128071.4427","10224420143.5917","8247147199.75981","8426887067.08369","10070244015.4311","11788143412.4832","12351757049.22","11920936240.3002","13958389264.1744","14585057524.4256","16978656748.3329","18293897592.4017","",
"Madagascar","MDG","GNI (current US$)","NY.GNP.MKTP.CD","650793393.23403","676064335.859803","714566102.093148","734222182.837559","776139175.946818","806012049.681389","900264586.616326","956435313.729223","1031668829.22225","1051392481.70675","1108857700.22271","1192886703.20466","1339441931.67021","1648118532.08917","1903186533.23847","2270256388.0147","2169578028.35272","2357656134.28105","2668890091.06822","3451167298.68045","5157942662.24123","4671006428.37498","4689709701.18061","4568324614.82415","3759912517.72112","3673726255.30678","4192899217.44855","3038202023.82717","3010174181.25157","2986320071.0037","3770426976.45749","3093518521.97934","3567898597.5857","3912357001.90591","3366890335.63226","3671361237.53901","4769113182.99207","4168005521.67558","4323686284.12498","4235432495.11639","4587513801.58138","5355976892.0278","5219662373.5932","6295348243.07531","4990586345.687","5736869752.59295","6248699559.54714","8438652196.52687","10625319395.1597","9470022799.48728","9803373258.6904","11339961188.9187","11207841557.6231","12000180962.1806","12223734899.7784","10946932230.0712","11441257772.8496","12822379337.5073","13362560549.9141","13649871950.5013","12667560910.3393","14094780260.7252","14956230564.5283","15524671990.7287","16968192786.2895","",
"Maldives","MDV","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","16831032","18780391.1205074","21923948.9702517","26875356.3909774","34067434.0966921","21367765.9722222","19508267.9425837","18161467.5028506","21207998.2162765","33576934.3124166","36977484.1059603","38890105.6953642","41948808.6079267","50220623.1205674","94321362.9787234","114074387.15131","120178995.944623","118649029.599913","158155947.638019","171914721.822807","193844535.175879","212896713.157125","248876377.864027","276917467.531875","313614051.7446","379025480.033985","428503653.35599","480780305.862362","511936219.201359","558212710.280374","594339124.893798","845635526.241735","874367273.4375","1016714804.6875","1192946750","1132462437.5","1534500390.625","1587767023.4375","1989697750","2089951648.4375","2276923140.625","2479686376.01075","2614016252.04566","2931310319.51537","3342254340.1684","3797041805.22989","4057032049.12311","4440841844.81037","4911943788.37226","5166268080.66185","3406812116.29469","4717186241.47824","5466629686.4972","5864159811.32912","6311523779.40992","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","GNI (current US$)","NY.GNP.MKTP.CD","","30454141772.5274","30371767634.0395","33857615477.837","37475652247.4282","41610520405.3861","45149025239.1862","49150572361.5351","54957027186.1598","61075737522.8652","68832229413.9167","79260240202.9035","94339428197.8873","119080533901.75","221344221102.871","247849222981.83","304775724321.234","352665910778.651","376748426606.217","494615703995.446","624828269381.5","644065469094.339","647822609309.019","658441859638.268","662270980560.483","672666349742.815","682169470524.077","637541002131.399","638144308304.619","660178569763.641","845408926432.221","679500044543.888","714591028788.877","666347676385.285","699636153135.404","780228383518.047","862474543356.759","901121796808.891","885135387714.019","945757803086.183","1091966434547.72","1086395833354.21","1074508337734.44","1195280760982.8","1415749109765.43","1689233064009.95","1993252737014.02","2359635575833.26","2897084612397.34","2597304539582.46","3028459602876.19","3645219570078.46","3946962333121.29","3914341781126.26","3958773016236.23","3568536352016.52","3634551301518.81","3810721565394.84","4051959477647.62","4016439413788.78","3576605688873.39","4302745439269.75","5015015974383.68","4914773652005.91","5093587746182.01","",
"Mexico","MEX","GNI (current US$)","NY.GNP.MKTP.CD","12666168000","13775344000","14814304000","16530280000","19477944000","21234640000","23566704000","26201208000","28939512000","31985424000","34897440000","38495400000","44387480000","54435528000","70743688000","86091952000","86623836380.1374","79680733619.8113","99714406816.8841","130458574873.931","199125959653.174","253689233122.578","172341787525.265","147043246540.21","174155981123.531","186243538805.319","127036121731.427","140741270281.233","174365230444.7","213100786195.908","252627764640.462","304531707708.975","353562977713.644","518573511442.517","540993992208.27","366827054915.355","418196147535.979","510661980864.966","544023294441.948","618292484162.27","726950892586.138","782084384836.265","800797003259.542","757017510489.137","812126341854.446","904179622627.936","1004974290964.45","1084771599272.78","1145939366382.81","929066805910.397","1093237575189.89","1210622838008.34","1228761368842.97","1288984391393.29","1332054399903.7","1182962837135.44","1083159760755.14","1160558920059.09","1223821716221.84","1267424146265.66","1085047504636.59","1282549137280.58","1432992501496.72","1753688463628.88","1805281845344.01","",
"Marshall Islands","MHL","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","10500910","11385498","12455562","14495820","19004364","20844876","22671121","25239278","27736098","31902220","33357510","38739224","43607308","52137870","56378183","54798767","69922358","78656946","88278975","90914190","98005157","103038700","114233700","125325200","136784000","152854100","135250400","134566500","141795800","147094200","149847400","158284200","165486000","165484000","168900000","179100000","181400000","191800000","189300000","191200000","197400000","208500000","209200000","221800000","227700000","242200000","255400000","261200000","267900000","282600000","287200000","286129882.8125","295625427.246094","316928985.595703","342676269.53125","",
"Middle income","MIC","GNI (current US$)","NY.GNP.MKTP.CD","253697239247.403","255105419879.842","259745957088.843","285054258362.812","326895620813.055","360336985041.534","368767966585.146","379234858771.252","402186742646.273","449481992445.466","484540888458.25","528601274920.89","596052539374.057","757453246609.954","961337341284.259","1060370466270.97","1136531339925.51","1279050525299.01","1420645986081.22","1648723509406.19","1922929942237.93","2059800786497.29","2040248541612.84","2029365246211.6","2123086575214.23","2205175417286.32","2261032975290.22","2327682454011.25","2502405408856.11","2729938720981.52","3094597837764.33","2989790859343.91","3189850384498.96","3457947058235.09","3873076242279.66","4469609691198.12","4939853397721.67","5242139004893.87","5122404654893","5068211502484.67","5491397886175.49","5506969671128.49","5603500168095.67","6278385202894.14","7351261951062.85","8648605273646.56","10199732745191.7","12581923619952.5","14949355735187","14988603087908.2","18203568297192.2","21440270006286.9","22914910614709.7","24309514667666.1","25576969021730.8","24811149124995","25114185409131.4","27505455640005.8","29230119660109","30165691215347.4","29182809726923.7","34385958583490.6","36004869973701.8","37111702356599.5","38407456490355.3","",
"North Macedonia","MKD","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4644646643.10954","4909775510.20408","2364849341.97604","2625765896.55172","3512968983.35012","4667244355.4494","4590725484.49485","3858807483.47616","3712079121.68348","3791491601.99212","3702842458.39474","3682391721.29725","3972614178.76844","4886356945.98704","5647495132.20348","6149437258.98083","6833763578.68353","7947222258.92406","9789799366.25583","9334914966.52821","9276086270.28465","10307350188.4715","9534185814.44031","10561387533.2571","11149662118.4457","9747431783.18268","10247925155.7349","10859414347.1733","12150990659.4701","12024667114.9758","11892343875.3738","13385879515.7774","13334444854.3316","15052371308.4088","16084842245.42","",
"Mali","MLI","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","274847728.426141","341790655.738657","337201525.797523","354124048.526989","393751421.997705","485815787.5684","561341721.549583","533923989.37606","819675359.719364","931397928.392649","1049879227.90703","1233480082.45831","1581719561.64461","1740408616.91516","1503290188.86157","1307074839.50404","1267613069.30015","1211293780.33107","1366264671.58834","1827610108.25851","2070499253.5983","2142869392.81648","2181821909.27892","2666059917.3772","2721462226.93185","2823397096.83716","2820491828.83025","2058618951.05441","2659084422.3157","2730573673.74836","2643959255.75481","2869578288.66605","3396108684.30958","2931331695.39153","3302171389.41753","3666811218.8093","4553871234.11719","6917942279.19446","7802843721.98758","8601136414.58533","9997415136.55751","11948264515.0699","12132946060.783","12777120816.1262","15044442553.3455","14432007129.2504","15336705694.2728","16558606116.4905","15287441318.5241","16369058534.8234","17807465770.4401","19857834974.2578","19781978223.3723","19959785158.4317","22176065895.7234","21757501147.0643","23888683337.7365","26079602253.3022","",
"Malta","MLT","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","270018226.346704","284917616.167794","319208514.516193","368103810.538201","411775960.51367","526981470.572484","575042916.287994","675593667.277954","842222029.136618","1041306211.90165","1347862987.61664","1361244311.81732","1373786032.57801","1263065749.66049","1210669965.48163","1209080128.14354","1513944546.03649","1849376536.91262","2114235833.13113","2232090163.58102","2738523232.62889","2919974978.48468","3166507379.26913","2811915395.36999","3055393215.41396","3793893406.66289","3884451456.34537","3853932436.02478","4008507892.32009","4210452305.9505","3927819069.87454","4134572570.26752","4529632121.33092","5446546340.85832","6136394270.90275","6116900726.25976","6498822609.80178","7704512404.22754","8905963039.51368","8148921106.40792","8562471290.9431","9386251620.93166","9144219498.46982","9984792825.50518","11000384403.131","10554342526.7615","10688627580.054","13113525043.8881","14669786908.652","14798835701.3958","13929081456.8946","17188548103.2391","17282140362.9226","19876228277.3236","21926316877.5504","",
"Myanmar","MMR","GNI (current US$)","NY.GNP.MKTP.CD","545098447.640862","604178636.253337","633754141.117091","598838736.591954","411844015.186029","367533507.202143","293142572.679011","420461671.794872","560405713.649601","572430991.491512","563912705.889371","587223250.708757","661168006.943278","718527993.4878","1223752969.12114","1059999997.74011","1200723613.38618","870074063.079031","932305177.313937","945914536.688022","1029679084.96134","1101296501.98248","1467515233.86141","1364830702.974","1288781930.87591","1464801440.06869","1561100217.37564","1550561865.71462","1531606434.55782","2005339191.09373","2096609305.86362","2051262988.36565","2404983615.45533","3159260043.13311","4428520933.34837","5284431185.0858","6122357106.50092","4721977869.01575","6459896236.5792","8486202623.55934","8900771454.19655","6470336956.19037","6773035817.65392","10460883983.3316","10560047473.3885","11980698123.5986","14496613206.7816","20175974339.8543","31851216910.1049","36895845255.5457","49528704371.1056","59964576988.5087","57556421307.7229","58364906162.4847","62535394210.3301","57499580408.4111","61653951983.5654","63958040475.0257","65984255993.1186","72641276243.3578","77509313203.1878","65297947215.8954","60944074729.2313","65080419000","72699849523.8095","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","GNI (current US$)","NY.GNP.MKTP.CD","22240700057.7501","23073245053.2882","23702635999.6442","26356138917.1913","29040700648.7765","32456542494.9475","34931351651.0582","38531807700.7261","42441479518.6451","47169115583.2025","53084951798.7652","60039744641.964","69236036786.7831","84713101740.2372","131354446841.769","151843377520.497","184348646933.718","212228439070.651","228405880312.626","283490855451.959","335801759215.429","324501014900.615","360761548070.216","396282288981.659","414656213190.461","444153411275.625","477840631140.17","419860863536.475","405994644765.847","408379553068.721","553280305154.996","373971019340.024","384081879148.549","337682544288.62","355718055338.998","397214316070.241","440158164271.483","457822693556.95","469637140170.516","503147481847.336","567023114799.246","571517971719.55","555259598245.378","612860750441.078","728188107093.176","844059771968.805","986543410636.966","1205189935068.77","1461598995582.36","1409734399848.94","1610742130693.2","1884997735299.11","2037524561132.67","1911691176635.69","1898925139796.86","1762880718894.54","1835254506670.17","1864963650595.25","1860440326644.42","1813078143116.15","1645032400989.61","1914368467795.47","2131942593714.45","2069278655101.33","2171575525347.94","",
"Montenegro","MNE","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","880675359.713245","897455245.535714","870864653.841112","1034061909.75381","1217862708.22139","1356512418.54755","1807140110.82212","2180314129.62503","2282062056.95809","2763163342.11517","3720695455.78976","4607940969.67922","4150107807.72437","4108117628.18686","4543691798.8792","4140985664.32578","4509148476.98039","4640616530.80528","4099699099.96272","4395731115.3936","4903708063.43382","5498350797.67541","5545756744.65465","4799479301.4046","5944743706.0625","6376041522.06925","7717270603.75685","8246972576.90939","",
"Mongolia","MNG","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","2299199133.33333","2532001966.66667","2694636533.33333","2059734525","2141505525","2894479033.33333","3009311733.33333","3170261666.66667","3289326933.33333","2517185660","2374108010.52632","1290711863.84977","741470800.539993","906403930.752084","1425356882.36999","1331359924.36219","1168938177.57187","1124839859.90991","1057508580.46245","1131697254.99018","1265989177.16402","1392055720.37938","1583797330.75165","1981009807.80913","2471681167.15481","3371391150.68986","4137452711.46778","5449590342.04584","4388014379.17088","6609616844.37432","9551979901.62167","11343401728.8116","11871513598.9081","11232542766.2328","10652455621.4482","10260106001.6486","9872124813.33454","11943636998.2069","12634360587.8507","12053017479.445","13054692170.9439","15504886078.2821","18096012116.6868","21125167343.0951","",
"Northern Mariana Islands","MNP","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
