"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Indonesia","IDN","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1385235495.33577","1411352083.52408","1452106814.26148","1672166652.998","1735734215.72621","1887932148.82414","2031003441.83313","1903317386.38173","965685651.589668","1365094082.20617","1502090632.6481","1365239286.96734","1547800200.45873","1807331748.18555","1948309184.4588","2104129176.89336","2662300759.11899","3128291176.28736","3637429821.24506","3832308927.94519","5218305605.82747","5971901628.11563","6011024364.06511","5788552025.53373","5485135049.7576","5184079271.86929","5296346646.0902","5581426929.4247","5609798285.81328","5922455677.49028","5779557318.67729","6304049458.82648","","","","",
"IDA only","IDX","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12813694916.4268","10484619698.0976","10535309191.9135","9663006048.25823","10587376510.0265","10812907478.0318","11064884030.345","11495796338.5313","11005995996.7468","11010685229.0186","10762660586.1929","10612936669.7583","10783866895.6227","11779165000.1743","12659363717.3419","13872579181.8314","14994081770.1358","18695593421.7251","18604495823.7851","20027009104.3301","24190828098.3263","26495255045.5618","26626084748.894","26233818666.7407","27085459052.7427","26770653730.7772","27307395803.4496","30248568761.1619","30317568107.6846","31945681467.4647","33040076162.5398","36773699404.9093","","","","",
"Not classified","INX","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80122378.0741001","77057644.3358638","81193619.2077783","70391413.6735601","70423098.12263","77944307.4893866","77989054.3773727","74368104.7376379","72544505.8235269","71873050.5836657","64596556.6404354","63356902.8116782","68498635.8622222","79388630.8329993","85743879.9584611","86922288.812323","90914326.6495492","104127624.808864","113230685.047415","99578613.4929693","85159708.1780698","89747809.4174398","80240305.1773902","79027635.4159018","71349733.2767791","60475800.2680661","53165182.0609602","51998559.7697007","56500924.7320508","58565042.7641153","63232089.6036057","71909538.4537262","","","","",
"Iran, Islamic Rep.","IRN","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2094592511.32249","","","847915846.400926","960565641.682168","1287272399.26675","1502246253.80776","1395627753.72259","1327187326.28032","1319656104.74564","1154115811.8001","1242283335.54373","1093917351.93578","1113541050.42974","1259984010.95602","1387321458.97138","1482392250.24194","1743671574.08584","1957637563.06261","2008124289.47482","2201775764.44839","2755280241.72307","2972825887.83242","2305400141.04756","2030111658.37878","1844441712.28039","1871911759.54878","1913912112.2695","1315453427.73614","1163025487.04756","923427537.408808","1285524609.83422","","","","",
"Iraq","IRQ","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1498550612.08103","6757104.51201856","6434722.68265401","9333665.70445749","35189022.2146077","98719137.7371037","79267643.8082305","138788018.395261","110110151.967457","165943001.51118","177750182.876029","133198642.796518","135194736.525218","135147404.209864","167061641.367715","243904984.51689","318468890.196844","464385722.802805","737922330.421109","676572526.335906","867606554.121729","1160157506.47224","1276196255.69408","1342611285.67145","1305058423.70954","949976497.939998","874118248.41712","1012762219.51772","1240759406.60776","1231107051.5013","1099856384.23341","1190957094.01147","","","","",
"Iceland","ISL","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3943603.12689363","3966515.93100756","3980911.82073935","3512050.16912672","3320115.67651256","3317491.21949772","3292952.14581771","2941949.72627619","3080177.4329909","3091149.45273842","2996392.46121873","2523535.80993943","2834334.38392346","3300026.2298305","3624558.19396001","4173450.58046108","4210802.62120556","4873226.28479173","4051514.5927726","3111631.39644512","3229897.03192898","3147226.22758121","2715563.59616205","2685945.18532714","2940974.54509462","2721274.64194898","3128785.34645428","3615971.08299263","3801965.5923654","3570231.72605674","3402198.32008112","3899020.55480264","","","","",
"Israel","ISR","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","192839529.353313","191397035.711877","183107566.85523","177370023.649979","169416603.490941","176993161.811247","179134749.71351","167824111.603912","168752967.028302","169700109.379521","172058102.825193","176617985.462981","197018270.951399","236265713.708661","225904539.478023","248170520.064857","274272173.326838","270705774.206675","298762381.494444","299443068.605758","283881470.179822","290269980.960632","308435720.097818","326156556.863308","344467717.329737","373533862.365461","422143419.345285","","","","",
"Italy","ITA","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2095973176.098","2173402903.37352","2083822792.21034","1588148806.64054","1506665322.89485","1467754841.08591","1566602036.88433","1438540776.49015","1379150207.22557","1289956354.63611","1090530692.21689","1053586088.49896","1124458630.67024","1350246961.85219","1438927129.99951","1390534619.04108","1408554706.13164","1539649003.46615","1671140467.33945","1565554956.64243","1448167549.79546","1520486068.76384","1424265948.20386","1454301843.82804","1444463151.21005","1221665935.70033","1137908777.94009","1141899812.97831","1236203848.20423","1192330814.83226","1227444247.30295","1286894193.64096","","","","",
"Jamaica","JAM","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23530190.4730011","18186849.0140381","15344205.4409383","21356448.9668213","20810256.6037637","24470480.6960937","27137465.9288287","30465661.2670129","31572245.7126329","31039407.473762","29944759.3636434","28998682.3715454","27937626.9153731","24833731.8589462","24290116.2402976","24801152.9956049","25998737.2281241","30149217.9141997","36028079.6033195","34371263.4953907","33799947.9093429","38825217.8309982","37767611.0900845","36287931.7810663","38816422.6230628","39263192.8162113","37043522.77787","37790529.9477442","37893088.5500275","37210859.6996598","35312788.5041088","34913090.8340092","","","","",
"Jordan","JOR","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36811105.122959","38734029.7292682","39759109.221692","40775565.3085927","42653296.5404693","41581000.6844249","40461453.5429735","39058370.8888992","39897980.407229","38641857.1050169","37752617.788111","37162087.3782249","38950288.1741374","40563617.7692031","44927293.1789081","49615275.7526317","56868580.2115885","62530295.6734228","77367502.3403864","84767101.2917563","91389988.9697626","97158989.8807864","104587046.363981","103648630.345917","111074397.391734","115225160.029125","117165935.294368","116637978.946654","115630217.181018","116711297.961664","116861802.352041","119565601.180384","","","","",
"Japan","JPN","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3676337816.84298","4174602464.47069","4556055770.01181","5190475170.12932","5667981932.46843","6238220302.68494","5285008011.58222","4788856010.97529","4502353089.87752","5146299062.78253","5165653163.87914","4384943427.7868","3980359688.52611","4107073648.67496","4187040779.34565","4039415556.4534","3676053317.53175","3581618985.96061","3965832843.65389","4232171828.41075","4329161678.09791","4718125993.07082","4741750599.10699","4022216712.8473","3908160663.24197","3534734084.04059","3944649570.03739","3779373201.17066","3901590239.58496","3997459539.50272","4038395612.37363","3804604470.41885","","","","",
"Kazakhstan","KAZ","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176230037.82975","171127382.272404","181669686.478057","196665602.145203","202367269.127872","204857366.949215","200560234.24181","190475159.004449","174180419.684463","123742298.179471","119412008.890832","124758447.516858","121775892.935198","137619274.277503","174020678.867357","222588817.967148","291704039.433266","363963522.923724","432808067.909662","347335017.695444","419690236.508436","504240072.549803","501576470.098585","522197271.895924","453270982.298106","364921642.755014","256362324.574564","285678761.002458","301868884.632045","300412645.218499","292063036.668552","330475263.431423","","","","",
"Kenya","KEN","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","217522149.781561","192392861.924254","184199091.337228","121734328.711268","141639545.521826","165753529.250003","204785186.219105","219601814.515028","229580707.026169","205964455.757397","201522307.941432","196378365.083497","198234420.091079","219899378.695013","225412433.010501","251219548.141292","337315899.091592","408709210.938251","466751207.967657","551455521.03662","579270136.416769","590800066.341903","693852277.09508","754884450.526025","822509527.293285","815534012.22955","839273920.202377","895923912.222977","963810945.206974","1012739927.19138","1025963510.51529","1058851551.21789","","","","",
"Kyrgyz Republic","KGZ","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44216214.961769","42111061.8007077","39005676.4368822","39020089.4930295","40544170.0902852","36699674.9800942","31834164.6916535","25817356.0603514","22594455.5608395","16349256.0508175","16552092.9442314","16362387.6929008","16752084.199603","17860410.4532216","17739749.1135188","19842901.5357667","23604264.403573","28632081.7747612","33151457.6715954","28159045.4860756","28936962.6044606","33799269.1662238","35013581.2190914","34232323.0283119","32788687.4332355","28724173.6093136","27437872.5689818","29289409.5806331","31526586.3180363","32995493.8162627","31612201.4760428","33279116.3792763","","","","",
"Cambodia","KHM","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55899661.7191194","76302470.4776157","79202284.3689322","72677082.1030539","66909554.1964874","54725796.6768108","57117600.7092379","54155946.8091609","57328526.0009819","59051047.666839","58627287.9225857","60618422.0645128","63930105.0375492","66496557.1296318","71154728.0355386","77316703.8527496","73697826.5930794","77281292.3591191","84806587.5085207","87619969.5837612","88020566.3204318","97734032.5361067","102722894.986871","118817647.09571","123188234.340367","131388474.194905","138127140.191042","134173203.081664","134416938.682101","","","","",
"Kiribati","KIR","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","986477016.714828","1049032991.73313","1055395766.07964","1068520643.62405","1169114369.93915","1325413323.20458","1363266199.80731","1243444904.95003","865216101.92068","1018087019.03215","1076267739.25212","967128660.205019","1052066607.58187","1125709579.94987","1241499764.32092","1395416302.09363","1505506612.05197","1627633677.00512","1416802237.36259","1286075307.13043","1463380754.36867","1577240013.30165","1640985798.80814","1794927539.81449","1958926640.05553","1927194857.78744","1903741926.49233","2091259857.29707","2291834281.00938","2315596771.36691","2460078948.03186","2758571645.02401","","","","",
"Kuwait","KWT","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49284192.2022709","34716418.9207987","33697296.9003901","35137464.7660871","39739241.6012484","46642892.7776565","59298610.4968673","66972405.2196067","54104901.2347209","72029420.3034747","85804814.5742242","70991720.7821524","81205494.9815189","85075994.3986493","101606125.535201","138365981.071494","174661213.451423","","289207188.563542","","","277707103.799043","302715935.424071","301390077.723558","286789103.442347","214033933.621106","197432635.009805","236003453.612067","265497280.864796","265111893.178099","219229369.108764","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37784203.7065977","43203933.7073437","44999868.9112804","50280668.7589578","54446111.8711638","59563508.2380153","60752455.1440984","58722112.4049807","42365932.2635807","45576186.8317199","51755653.3601602","50459830.4626941","44679015.0497131","47906428.4262608","51661852.1082645","54203421.9124539","61384055.4020704","67882949.9229644","82346479.4257595","82286505.3731046","93474845.1780284","107804275.41489","118402237.797536","131332675.933901","137815390.003529","142528359.298403","149145349.106514","152636057.867586","156940890.911954","158188935.417625","162404815.765945","158789414.719035","","","","",
"Lebanon","LBN","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23271076.3986367","31813750.3085592","35626377.0287971","45499957.281241","51516252.919873","62820888.3552885","65526560.7362447","76182881.6883454","81212065.2379113","83610305.5337703","81761433.6773496","79940833.7115548","83968207.0062707","84101019.8179944","80930606.7909151","80260093.0234248","81336047.7547858","86791201.2931573","95407784.5333565","106783791.994815","111058855.957283","125603454.790958","146943110.836739","158252931.879753","162007927.74351","167258197.774254","162892228.237695","162969692.970414","175720477.311639","188689476.350562","148971981.84129","117545355.017217","","","","",
"Liberia","LBR","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18456252.6359622","17538432.1205444","15755695.0949463","15937729.0398867","17600991.7842116","16559938.3153535","16734700.8205092","17190286.5778422","20304535.6337093","20622191.9366657","22934536.7796778","26016078.6219883","29122223.0373477","30982686.7632706","29480171.8257318","30322220.2014917","33847931.1695178","31778477.14461","30988265.2175101","30297362.4540493","27907505.6490536","30227040.6235586","","","","",
"Libya","LBY","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","239825921.977416","240287790.34203","234459683.039089","221143811.320303","206612107.219564","187436650.862505","165756827.425461","156138564.345731","144252996.210791","140249386.111346","150746764.694321","140393263.387514","86476346.4899789","102862852.95023","121937206.836034","158620739.080897","200006703.157223","249132892.827797","332200137.554823","257816698.986094","301262631.364162","348868199.931745","352706136.601938","336825930.850073","309203641.069249","245481947.299812","265876731.54501","260763716.035436","282276252.281112","303482148.248836","294738858.99028","203095162.514924","","","","",
"St. Lucia","LCA","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3487496.80224923","3511048.88726449","3449103.13823805","3319323.36050925","3219855.17148324","3242118.39882834","3107778.86137096","3079519.78444282","3071949.16767652","3075528.67318405","2954845.56889172","2787905.38781461","2694450.69037675","2754897.81078388","2740955.12239019","2932152.79257615","3050223.79519746","3148595.89222106","3215679.21235388","3175236.57052218","3301653.88040308","3426764.56113929","3627997.20851084","4070408.14592018","4386558.67313771","4746316.35495068","4720863.40716658","4844830.9965299","5053286.88722025","5242132.70988432","4976397.39174843","4955448.64326329","","","","",
"Latin America & Caribbean","LCN","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40463796.957364","39185563.2895042","39007032.9568522","40943448.2667552","44396392.6300481","51215696.8370261","55103581.1341699","60092510.1345508","56144456.8449987","57849961.1557599","56091097.4364657","53042284.3907086","53467412.97145","62471608.1908476","66140699.2950139","87428387.3599451","95054515.2181844","106237580.024739","137121729.225167","143847124.856529","196496046.711993","217041677.230067","216520450.850183","227240200.153279","233862769.861278","252950520.159593","264182001.096382","279538530.06241","277326126.511525","272396846.545248","273160166.113903","279244878.75626","","","","",
"Lower middle income","LMC","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18693134.294513","21359670.5562647","23811249.6257475","23185377.7521469","23073683.0329801","25966644.960414","23223051.5274839","23352621.7427908","21354649.5641233","20573126.9518832","19206027.5844185","17133509.680946","15949406.7051264","22857256.0429841","29764867.0794789","32464572.8632038","33798755.7322895","31410811.7283531","32470928.7199207","32797857.0681179","41210316.03114","46955993.0777602","44144921.4317149","43042261.2212854","44835619.9848988","42937639.7584965","37677672.0827422","42136992.3697257","45338446.4081248","42141439.1779923","39895873.0029883","41613932.4929801","","","","",
"Late-demographic dividend","LTE","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21261099.188387","19093460.8520081","18843581.4481972","19059894.1755268","17934765.9726933","18626563.429311","19461414.9504022","21514367.327482","28538651.8089074","31274299.6370863","38681172.4046837","45889897.1026178","66569473.7635264","79440596.8536619","64452681.1501181","61973859.9136403","68804671.6483628","62096524.558552","61053617.7076302","55330874.9594435","45378456.9970888","44483242.5603752","41943753.5137202","48019563.3940205","48529873.6119575","52169474.8117538","59888882.2655945","","","","",
"Luxembourg","LUX","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13430383.6989256","15740089.4714877","15012662.0679027","12965979.7970465","11916866.0849154","11222108.8328087","10478274.9118888","9328057.90402346","11213216.7298777","13614117.3891085","14811619.0055711","15311489.4913944","16185878.4680713","17094470.6735749","20511440.102647","26375286.2667379","25235386.6885901","26369720.5295927","23677410.5826382","24054867.791116","22578061.8569341","15397018.1829092","13552100.0404072","14354784.7745244","15257483.7380484","16149377.6972401","17898136.3729353","20360426.5129832","","","","",
"Latvia","LVA","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33208735.7564772","28749162.0332302","25630414.5553389","23723808.0350576","22504421.1720605","20151877.9225937","20819136.1376015","25035159.0141356","25827549.6937176","33781836.6586243","40680424.2289995","55306991.5085524","80113339.0960788","95465698.578411","67369652.7368682","54683075.1879319","57137386.4178708","52351978.1198513","50982965.2878152","44981598.6327992","36468278.0922552","32718638.3462597","33540382.7960616","39555158.0880749","42220478.0546573","44863675.9407946","51321018.3565698","","","","",
"Macao SAR, China","MAC","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","456579649.029318","452185340.33917","480033354.450911","450438658.452469","444263527.52752","520799205.237453","497102757.043821","466463303.911188","464123675.625748","458532283.07743","416400463.342359","386465846.765344","400291575.217834","463458330.318756","508567262.188205","520773145.526038","529774717.419961","587745279.931133","643614786.155203","622482597.40596","604235995.498028","623394482.7581","598987040.822245","632592227.349945","613828270.404536","565411700.374253","591205799.948007","625834292.230455","675988835.402966","677524807.593494","695924886.747051","769253046.17954","","","","",
"Monaco","MCO","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12653415.4425866","13072190.5801095","13723861.3746728","12795320.2287181","8920142.89290364","9134140.71790048","8989454.13475085","8686060.96982057","9586511.05353702","12119777.316414","14260872.2326647","15801456.9141222","19667578.6598741","24851081.1417211","23828046.7013016","29192858.6744426","31157851.1194094","31331880.6107682","30006569.6205934","32109180.4203757","27918009.0588197","25170985.9175378","23811375.7525745","20661742.9441451","24104969.941082","26651823.720286","28465784.8573027","","","","",
"Madagascar","MDG","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113088582.293663","96826322.3544826","108278197.694433","116468220.887493","99865905.966125","101685284.976999","126201452.676438","104178447.911198","102955987.666673","95429747.9014173","98863350.4113804","109542187.679881","120582451.057197","128266377.065177","94749974.6595676","104099635.394023","106220620.041605","138217884.651866","169548884.694463","162460977.429491","167320166.934738","189067905.396881","177607370.607259","178642096.787476","169175632.171875","144563967.499864","143130592.491088","152066659.834713","153565440.619369","150727229.017165","147050188.362073","152654141.885641","","","","",
"Maldives","MDV","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3417138.27005599","3528837.72964527","3619326.14193321","3679001.99282878","3680600.69831815","2488293.88722483","2969035.68055955","3369290.61842307","3491413.9230703","3706319.33878164","3584891.13160167","4675539.81003735","3935389.56506774","3635926.22404679","3586811.52840555","3574915.84063701","3702393.56080172","3974030.22947784","4309630.35002213","4614399.58363707","4937886.22790392","4814351.271066","4683973.47064922","4692745.88497251","4763925.59528597","5057886.61771131","5250240.97737679","5521227.34005689","5719718.20968616","5590664.02332688","5188947.0049306","5112047.66422212","","","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1942113147.47011","2143831994.71399","2374506423.8887","3120089333.39366","2984975959.5341","1962255398.54778","1939297415.8356","2086753711.46296","2001437664.69204","2061841774.67496","2221018422.61135","2368867331.94901","2418599462.74019","2190611421.3651","2151108314.6116","2286367887.77729","2334378820.7461","2376490062.93377","2474065235.05373","2116792297.90414","2307137412.29203","2449073167.82619","2445815306.31655","2664291006.4591","2740003518.35696","2391354998.67428","2130140676.18551","2267733628.46896","2305428144.94425","2333053603.25548","2135106916.87593","2321830352.01061","","","","",
"Marshall Islands","MHL","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34909349.425856","36399535.8017317","19649372.3455212","22687119.879798","30075992.9387401","39141491.4182778","37736948.3099468","31626543.1369931","31223473.8525438","30054643.722914","27080835.3247573","27109105.8588587","28973263.5350252","33991012.5267402","34136892.8119773","34119020.6491406","36596315.8073948","40474712.0081119","45457237.6023068","44484875.758718","42865426.4251947","44304557.5333893","41123482.1849604","41406433.3551578","41116770.593837","35263099.5404763","37457809.8047181","36624162.352428","42651830.4540754","38050805.5905101","38544828.7489426","40282377.5333748","","","","",
"Mali","MLI","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100693474.602088","95905658.0086412","103177643.616818","99919815.2494082","71788578.3565112","95022270.2336124","93009390.3529193","88042005.8637443","91674525.5099475","109437805.77996","97259553.4652899","101489382.311872","117820213.91646","134855326.636994","158218788.066033","176317469.007307","191543413.324531","225001036.610543","270198027.73798","278296655.958318","282319893.15354","335981658.737809","331665535.557024","350817064.320069","363318532.750272","316683932.663646","343790773.411303","371309545.466232","402995398.479656","398790920.106336","414350705.12561","441791291.555063","","","","",
"Malta","MLT","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3173614.30958246","3206082.61426224","3397006.55132519","2878605.50089817","3023375.05958171","3336904.80072655","3435432.509362","3465050.28474621","3478524.03706492","3505246.44267705","3130468.86028958","3374339.20555861","3558239.85862476","3935802.48177601","4300937.52712018","4654578.75986799","4874537.33422405","5444136.87489101","6359063.96539816","6755303.28554648","7317451.57454304","7809220.14657636","6994626.77648511","7152355.81233809","7319542.88947112","5896094.25513081","5510618.74345033","5633216.89535467","6387840.17406683","6591918.39769413","6796862.83631173","7108403.1916236","","","","",
